           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              -90          52.1939                5        -0.192973        0.0398957        0.0780334       -0.0162016        -0.599388          0.12422
         -86.3265          52.1939                5        -0.224589        0.0464384        0.0716485       -0.0148846        -0.946089         0.195625
         -82.6531          52.1939                5         -0.14381        0.0297758      -0.00921032       0.00176875         -1.26141         0.260725
         -78.9796          52.1939                5        -0.346558         0.071387         0.127833       -0.0263161         -1.58484          0.32767
         -75.3061          52.1939                5        -0.613778         0.126418         0.358672       -0.0738158         -1.86282         0.385221
         -71.6327          52.1939                5         -0.94613         0.195001         0.683772        -0.140828         -2.09287          0.43288
         -67.9592          52.1939                5         -1.31019         0.269733          1.02779        -0.211809         -2.23465         0.462486
         -64.2857          52.1939                5         -1.56499         0.322093          1.23122        -0.253632         -2.57287         0.531848
         -60.6122          52.1939                5         -1.84755         0.380077          1.38621        -0.285351         -2.98558         0.616051
         -56.9388          52.1939                5         -2.69334         0.556507          2.24907        -0.463693          -4.0465         0.834065
         -53.2653          52.1939                5         -4.31907         0.877442          3.64966         -0.73801         -6.86555            1.403
         -49.5918          52.1939                5         -7.79804          1.60703           6.9272         -1.41768         -9.69605          2.01145
         -45.9184          52.1939                5         -12.9522          2.69672          11.9041         -2.45573         -8.73031          1.82771
         -42.2449          52.1939                5         -16.8866          3.56731          19.4857         -4.05695          1.00102        -0.192889
         -38.5714          52.1939                5         -7.42643          1.58501           25.853         -5.41906          18.9137         -4.05273
          -34.898          52.1939                5          12.1559         -2.59689          23.8244         -4.98474          9.74764         -2.08161
         -31.2245          52.1939                5          17.6872         -3.77073          18.5383         -3.85359        -0.175294        0.0446875
          -27.551          52.1939                5          11.6794          -2.4476          11.0444         -2.26053         -7.39139          1.52194
         -23.8776          52.1939                5          6.49574         -1.36728          5.42593         -1.09708          -7.3297          1.57753
         -20.2041          52.1939                5          4.70388        -0.928671          3.60562        -0.702125         -5.99427          1.19969
         -16.5306          52.1939                5          2.77367        -0.545707          1.97771          -0.3806         -4.94405          1.08269
         -12.8571          52.1939                5          1.53708        -0.296175          1.13933        -0.215069         -4.38031         0.925609
         -9.18367          52.1939                5          1.10775        -0.223834         0.606374        -0.121418         -3.50449          0.70578
          -5.5102          52.1939                5         0.967813        -0.187924         0.445675       -0.0842742         -2.43486         0.511907
         -1.83673          52.1939                5         0.682162        -0.135563         0.266521        -0.049903         -1.94475         0.411273
          1.83673          52.1939                5         0.563496        -0.112425         0.175174        -0.027762          -1.5227         0.329744
           5.5102          52.1939                5         0.424824       -0.0833353        0.0429773      -0.00369601          -1.1761          0.25532
          9.18367          52.1939                5         0.332202       -0.0652537       -0.0335943        0.0106217        -0.884828          0.19923
          12.8571          52.1939                5         0.242606       -0.0448909       -0.0793496        0.0197325        -0.633532         0.148725
          16.5306          52.1939                5         0.150951        -0.022185       -0.0776417        0.0175193        -0.439674         0.109423
          20.2041          52.1939                5        0.0903499       -0.0058787       -0.0802685        0.0144369        -0.268788        0.0729783
          23.8776          52.1939                5        0.0698786       0.00241126        -0.106401        0.0163982       -0.0250648       0.00944387
           27.551          52.1939                5        0.0643819        0.0024384        -0.139397        0.0236856        0.0897814       -0.0177527
          31.2245          52.1939                5         0.100419       -0.0150586        -0.180298        0.0362287         0.121266       -0.0301611
           34.898          52.1939                5        0.0321812       -0.0013431        -0.159373        0.0320762       -0.0260224       0.00934666
          38.5714          52.1939                5       -0.0670846        0.0164019        -0.235827        0.0526353        0.0359061      -0.00587574
          42.2449          52.1939                5          -0.1592          0.03931         -0.24925        0.0548684          0.34416       -0.0661786
          45.9184          52.1939                5        -0.177525        0.0396358        -0.265006        0.0551526         0.349775        -0.074028
          49.5918          52.1939                5       -0.0849926        0.0164881        -0.207607        0.0410948         0.482424        -0.101647
          53.2653          52.1939                5       -0.0549461        0.0103218        -0.176271        0.0349297         0.487363        -0.100299
          56.9388          52.1939                5       -0.0399227       0.00740599        -0.147705        0.0293624         0.471713       -0.0959245
          60.6122          52.1939                5       -0.0343513       0.00662867        -0.129961        0.0260234         0.442563       -0.0897224
          64.2857          52.1939                5       -0.0382759       0.00750999        -0.125285        0.0251493         0.427003       -0.0867422
          67.9592          52.1939                5       -0.0408196       0.00805699        -0.109961        0.0220905         0.408057        -0.083025
          71.6327          52.1939                5       -0.0428161       0.00849088       -0.0936117        0.0188242         0.387191        -0.078891
          75.3061          52.1939                5       -0.0422879       0.00842541       -0.0821443        0.0165496         0.365538       -0.0745653
          78.9796          52.1939                5       -0.0370628       0.00741691       -0.0742906        0.0150113         0.346016       -0.0706353
          82.6531          52.1939                5       -0.0275618       0.00553965       -0.0586103        0.0119028         0.325799       -0.0665087
          86.3265          52.1939                5       -0.0290495       0.00588456        -0.056013        0.0114192         0.297971       -0.0608533
               90          52.1939                5       -0.0343221       0.00697723        -0.052119         0.010636         0.270039       -0.0551646
              -90          55.5612                5        -0.183624        0.0379382        0.0671806       -0.0139708        -0.576113         0.119388
         -86.3265          55.5612                5         -0.24454        0.0504781        0.0616826       -0.0127892         -0.78128         0.161712
         -82.6531          55.5612                5        -0.128591        0.0266006       -0.0300111       0.00608428         -1.04642         0.216439
         -78.9796          55.5612                5        -0.203956        0.0420185        0.0896166       -0.0184622         -1.36669         0.282624
         -75.3061          55.5612                5        -0.349803        0.0720434         0.266148       -0.0547869         -1.66021         0.343324
         -71.6327          55.5612                5        -0.550377         0.113449         0.496629        -0.102292         -1.92341         0.397805
         -67.9592          55.5612                5        -0.805679         0.166236         0.781058        -0.160977         -2.15631         0.446065
         -64.2857          55.5612                5         -1.11337          0.22974          1.03425        -0.213232         -2.33523         0.483422
         -60.6122          55.5612                5         -1.52835         0.316356          1.33558        -0.275968           -2.638         0.545925
         -56.9388          55.5612                5         -2.14615         0.445195          1.99241        -0.411467         -3.54271          0.73286
         -53.2653          55.5612                5         -2.70234           0.5567          2.61619        -0.536365         -4.91519           1.0174
         -49.5918          55.5612                5         -3.68962         0.762102          4.25966        -0.874483         -6.02612          1.24979
         -45.9184          55.5612                5         -5.93234          1.23846          7.82942         -1.61913         -6.08662          1.26348
         -42.2449          55.5612                5         -10.3359          2.17379          14.0191         -2.91138         -4.77241          1.00233
         -38.5714          55.5612                5         -4.78649          1.02282          20.3892         -4.27107          6.81055         -1.47806
          -34.898          55.5612                5          9.72651         -2.09184          18.7266         -3.91588          1.52533        -0.337599
         -31.2245          55.5612                5          12.0058         -2.56897          14.6212         -3.04074         -2.88432         0.609866
          -27.551          55.5612                5          7.10402         -1.51688          7.74975         -1.58438         -6.23678          1.33783
         -23.8776          55.5612                5          4.27131        -0.878363          3.96072         -0.77656         -5.80333          1.22052
         -20.2041          55.5612                5          2.95253        -0.579952          2.58853        -0.479705         -4.68564         0.960589
         -16.5306          55.5612                5          1.98823        -0.389908          1.49233        -0.285623         -3.98932         0.822494
         -12.8571          55.5612                5          1.09072        -0.196424         0.588292        -0.110755         -3.67559         0.732891
         -9.18367          55.5612                5         0.994068        -0.197651         0.553062       -0.0983353         -2.63748         0.559777
          -5.5102          55.5612                5         0.771562         -0.14971         0.287017       -0.0457017         -2.05734         0.442247
         -1.83673          55.5612                5         0.618019        -0.121854         0.111324       -0.0138433         -1.64819         0.358385
          1.83673          55.5612                5         0.464523       -0.0908406         0.047842       0.00186628         -1.25783         0.273414
           5.5102          55.5612                5         0.375522       -0.0732327       -0.0428496        0.0205293         -1.03761         0.227797
          9.18367          55.5612                5           0.2924        -0.055922        -0.121823        0.0356334        -0.811065         0.180929
          12.8571          55.5612                5         0.227061       -0.0407942        -0.175877        0.0429233         -0.55806         0.132959
          16.5306          55.5612                5         0.152137       -0.0250847         -0.14975        0.0399361        -0.422515         0.104729
          20.2041          55.5612                5        0.0929531      -0.00911522        -0.141592        0.0361306        -0.285131        0.0756468
          23.8776          55.5612                5        0.0480407       0.00434656        -0.131084        0.0280457        -0.123769        0.0383457
           27.551          55.5612                5        0.0416037       0.00720228        -0.122067        0.0214491        0.0700377       -0.0141862
          31.2245          55.5612                5        0.0848092      -0.00940008        -0.198516        0.0411966         0.080851       -0.0185521
           34.898          55.5612                5        0.0703684       -0.0125265        -0.239259        0.0519643        0.0788676       -0.0189565
          38.5714          55.5612                5       -0.0345171       0.00600485        -0.214158        0.0511085        0.0401183       -0.0188364
          42.2449          55.5612                5        -0.139383        0.0315063        -0.247456        0.0542844         0.240649        -0.049515
          45.9184          55.5612                5        -0.108306        0.0223772        -0.219481         0.045335         0.323659       -0.0684613
          49.5918          55.5612                5        -0.048746       0.00882275        -0.166715        0.0329723         0.398481       -0.0829955
          53.2653          55.5612                5       -0.0339465       0.00606651        -0.142283        0.0282228         0.409719       -0.0837721
          56.9388          55.5612                5       -0.0230102       0.00425559        -0.114928        0.0229353         0.383087       -0.0777334
          60.6122          55.5612                5        -0.026652       0.00509795        -0.114302        0.0228833         0.374188       -0.0760902
          64.2857          55.5612                5       -0.0311568       0.00610056        -0.111919        0.0224699         0.365031       -0.0743464
          67.9592          55.5612                5       -0.0321989       0.00635289       -0.0962962        0.0193602         0.350529       -0.0714533
          71.6327          55.5612                5       -0.0326939        0.0064921       -0.0796489        0.0160429         0.334106       -0.0681436
          75.3061          55.5612                5       -0.0315099       0.00629425       -0.0636228        0.0128543         0.315754       -0.0644158
          78.9796          55.5612                5       -0.0242488       0.00487487       -0.0539608        0.0109588         0.298871       -0.0609695
          82.6531          55.5612                5       -0.0199014       0.00400392       -0.0495709         0.010085         0.290352       -0.0592586
          86.3265          55.5612                5       -0.0262258       0.00531937       -0.0523188        0.0106664         0.268883       -0.0548987
               90          55.5612                5       -0.0268593        0.0054585       -0.0443172       0.00904536         0.252379       -0.0515432
              -90          58.9286                5        -0.155667         0.032144        0.0625899       -0.0130109        -0.559461         0.115958
         -86.3265          58.9286                5         -0.20587        0.0424985        0.0747032       -0.0154795         -0.68426         0.141689
         -82.6531          58.9286                5        -0.190869        0.0394027        0.0400272      -0.00830724        -0.914904         0.189281
         -78.9796          58.9286                5        -0.161365        0.0333455         0.111855       -0.0230962         -1.17927         0.243863
         -75.3061          58.9286                5        -0.135924        0.0281099         0.135922       -0.0280784         -1.42321         0.294233
         -71.6327          58.9286                5        -0.221505        0.0457259         0.219006       -0.0452035         -1.68325         0.348025
         -67.9592          58.9286                5        -0.421578        0.0870137         0.421662       -0.0869826         -1.94156         0.401551
         -64.2857          58.9286                5        -0.690596         0.142627         0.716825         -0.14787         -2.17011         0.448962
         -60.6122          58.9286                5        -0.955201         0.197337          1.00135        -0.206582         -2.39386         0.495376
         -56.9388          58.9286                5         -1.29994         0.269909           1.3528        -0.279642         -2.75714         0.570694
         -53.2653          58.9286                5         -1.68701         0.349609          1.78962        -0.368644         -3.46428         0.717387
         -49.5918          58.9286                5         -2.45499         0.510317           3.1042        -0.639898           -4.242         0.880142
         -45.9184          58.9286                5         -3.47741          0.72794          5.53448         -1.14626         -4.35483         0.904585
         -42.2449          58.9286                5         -4.32338          0.90909          8.94333         -1.85985         -4.92916          1.02096
         -38.5714          58.9286                5         -2.86447         0.602068           12.995         -2.71106         -2.88892         0.584597
          -34.898          58.9286                5          1.66256        -0.364679          12.2322         -2.54856         -2.63292         0.531868
         -31.2245          58.9286                5          6.10515         -1.31305          9.44138         -1.95042         -4.07078         0.852436
          -27.551          58.9286                5          3.81282        -0.815997          4.58207         -0.91356         -5.39423          1.14088
         -23.8776          58.9286                5          2.36339         -0.49451          2.75862        -0.525673         -4.31159         0.908324
         -20.2041          58.9286                5          1.63288        -0.333287          1.76099        -0.316799         -3.54275         0.759864
         -16.5306          58.9286                5          1.21237        -0.241664          1.10892        -0.180775         -3.09169         0.675953
         -12.8571          58.9286                5         0.836692        -0.161682         0.613637       -0.0858018         -2.65956         0.571263
         -9.18367          58.9286                5         0.810727        -0.158258          0.45458       -0.0671527         -2.03457         0.428708
          -5.5102          58.9286                5         0.616835        -0.119738          0.25151       -0.0273288         -1.62152         0.342071
         -1.83673          58.9286                5         0.471289       -0.0924516         0.109753       0.00150229         -1.30576         0.275748
          1.83673          58.9286                5         0.386961       -0.0767246      -0.00385268        0.0230557         -1.05478         0.225913
           5.5102          58.9286                5         0.309832       -0.0612333       -0.0941474        0.0399535        -0.835508         0.180815
          9.18367          58.9286                5         0.233501       -0.0455582         -0.16989         0.054034        -0.635945         0.138125
          12.8571          58.9286                5         0.200585       -0.0369105        -0.189125        0.0585081        -0.480253         0.108448
          16.5306          58.9286                5          0.14101       -0.0245673        -0.201915        0.0587411        -0.346308        0.0826514
          20.2041          58.9286                5        0.0929707       -0.0119165        -0.191905        0.0545879        -0.278386        0.0680963
          23.8776          58.9286                5        0.0654984      -0.00473633        -0.196351        0.0514901        -0.155567        0.0412797
           27.551          58.9286                5        0.0232307        0.0140044        -0.155239        0.0367431        0.0266638      -0.00098487
          31.2245          58.9286                5        0.0769206      -0.00880655        -0.201439         0.044397        0.0647552        -0.013719
           34.898          58.9286                5        0.0767916       -0.0139876        -0.244664        0.0549472        0.0993693       -0.0237003
          38.5714          58.9286                5        0.0123838      0.000174786        -0.322215          0.06855         0.116609       -0.0270675
          42.2449          58.9286                5       -0.0673222        0.0133588        -0.210795        0.0442814         0.212773       -0.0464002
          45.9184          58.9286                5       -0.0569611        0.0109561        -0.170914        0.0350777          0.26744       -0.0560576
          49.5918          58.9286                5       -0.0248798       0.00383886        -0.127364        0.0251065         0.327171       -0.0676534
          53.2653          58.9286                5       -0.0114524       0.00182054        -0.104102        0.0207155         0.330258       -0.0672804
          56.9388          58.9286                5       -0.0112861       0.00199269       -0.0956941        0.0191564         0.322486       -0.0655911
          60.6122          58.9286                5       -0.0140185       0.00265096       -0.0938968        0.0188709         0.315301       -0.0642559
          64.2857          58.9286                5       -0.0186729       0.00367035       -0.0903215        0.0182037         0.311448        -0.063523
          67.9592          58.9286                5       -0.0198158       0.00394986       -0.0769395        0.0155481         0.303278       -0.0618461
          71.6327          58.9286                5        -0.020989       0.00419874       -0.0601319        0.0121707         0.293628       -0.0598585
          75.3061          58.9286                5       -0.0228301       0.00458193       -0.0512961        0.0104018         0.281437       -0.0573755
          78.9796          58.9286                5       -0.0220541       0.00443637       -0.0511477        0.0103851          0.27014       -0.0550986
          82.6531          58.9286                5       -0.0171236       0.00344697       -0.0461452       0.00938692         0.261501       -0.0533624
          86.3265          58.9286                5       -0.0225538       0.00457768       -0.0480551       0.00979669         0.244567       -0.0499207
               90          58.9286                5       -0.0200798       0.00407988       -0.0372117       0.00759713         0.234297       -0.0478387
              -90          62.2959                5        -0.126788        0.0261696        0.0571677       -0.0118799         -0.53648         0.111202
         -86.3265          62.2959                5        -0.157681        0.0325524        0.0692608       -0.0143636        -0.632505         0.131009
         -82.6531          62.2959                5        -0.204309        0.0421557        0.0839033        -0.017336        -0.797827         0.165108
         -78.9796          62.2959                5        -0.238595        0.0492427         0.181174       -0.0373716         -1.03466         0.214001
         -75.3061          62.2959                5        -0.246183        0.0508171         0.216026       -0.0445839         -1.24565         0.257552
         -71.6327          62.2959                5        -0.177206         0.036613         0.186287       -0.0385168          -1.4461          0.29892
         -67.9592          62.2959                5        -0.237792        0.0491019         0.278411       -0.0574993         -1.69719         0.350879
         -64.2857          62.2959                5        -0.444042        0.0917028         0.518177        -0.106908         -1.94515         0.402284
         -60.6122          62.2959                5        -0.631833         0.130496         0.719451        -0.148423         -2.19843         0.454789
         -56.9388          62.2959                5        -0.799565         0.165009         0.888769        -0.183073         -2.43334         0.503471
         -53.2653          62.2959                5        -0.997084         0.205832          1.10281        -0.226757         -2.65041         0.548514
         -49.5918          62.2959                5         -1.54456         0.321568            2.086        -0.430614         -3.09655         0.641958
         -45.9184          62.2959                5         -2.22065          0.46542          3.92778        -0.814902         -3.04107         0.630092
         -42.2449          62.2959                5         -2.07369         0.434852          5.50779           -1.147         -3.89168         0.806193
         -38.5714          62.2959                5         -1.39068          0.29217          8.48115         -1.77137         -3.43232         0.698476
          -34.898          62.2959                5           1.3039        -0.287555          6.46456         -1.34094         -4.05527         0.831585
         -31.2245          62.2959                5          2.20547        -0.481032          4.10131        -0.827619         -4.30067         0.894005
          -27.551          62.2959                5          1.94771        -0.419808           2.8955        -0.563317         -4.01374         0.832997
         -23.8776          62.2959                5           1.1985        -0.249112           1.8121        -0.329816         -3.42149         0.712899
         -20.2041          62.2959                5         0.977986         -0.19674          1.14446        -0.196907         -3.08998         0.637065
         -16.5306          62.2959                5         0.824552        -0.165379         0.792217        -0.125527         -2.56557         0.530105
         -12.8571          62.2959                5         0.688031        -0.138086         0.607278       -0.0867837          -1.9217         0.394587
         -9.18367          62.2959                5         0.559794        -0.109612         0.359935       -0.0428894          -1.6418         0.336151
          -5.5102          62.2959                5         0.459752       -0.0889796         0.156786      -0.00861176         -1.31349         0.266301
         -1.83673          62.2959                5          0.38265       -0.0752348        0.0726959       0.00999887         -1.07589         0.217304
          1.83673          62.2959                5         0.317581       -0.0632862      -0.00908835        0.0253952        -0.846196         0.169069
           5.5102          62.2959                5         0.264302       -0.0530761        -0.089261         0.037796        -0.625056         0.121759
          9.18367          62.2959                5         0.211498       -0.0417218         -0.12571        0.0427674         -0.47413        0.0911131
          12.8571          62.2959                5         0.166476       -0.0311484        -0.143169        0.0480715        -0.334521        0.0619112
          16.5306          62.2959                5         0.130274       -0.0236842        -0.179765        0.0555801        -0.201528          0.03049
          20.2041          62.2959                5         0.108333       -0.0191212         -0.17856         0.051622        -0.136042        0.0219062
          23.8776          62.2959                5        0.0728639      -0.00954256        -0.186329         0.052054       -0.0613961       0.00787019
           27.551          62.2959                5        0.0580965      -0.00558346         -0.18064        0.0469554        0.0088032      -0.00464314
          31.2245          62.2959                5        0.0549803      -0.00579637        -0.165034        0.0377709        0.0791539       -0.0212569
           34.898          62.2959                5        0.0385349      -0.00620599        -0.197303         0.042861         0.102992       -0.0265086
          38.5714          62.2959                5      -0.00609966      0.000743457        -0.190365        0.0391221         0.151924       -0.0358258
          42.2449          62.2959                5       -0.0241104        0.0034645        -0.143537        0.0284624         0.208072       -0.0450579
          45.9184          62.2959                5       -0.0152743       0.00179034        -0.112541        0.0217451         0.256848       -0.0539661
          49.5918          62.2959                5       -0.0139482       0.00191385        -0.104811         0.020584         0.276112       -0.0566336
          53.2653          62.2959                5      -0.00639714      0.000937573       -0.0850012        0.0168993         0.273913        -0.055743
          56.9388          62.2959                5      -0.00435991      0.000607907       -0.0714285         0.014267         0.289791       -0.0588956
          60.6122          62.2959                5      -0.00671922       0.00118171       -0.0700964        0.0140667         0.283498       -0.0577408
          64.2857          62.2959                5       -0.0101723        0.0019649       -0.0669345        0.0134911         0.278577       -0.0567956
          67.9592          62.2959                5       -0.0126508       0.00250323       -0.0560388        0.0113237         0.273031       -0.0556539
          71.6327          62.2959                5         -0.01422       0.00283047       -0.0418046       0.00846525          0.26373       -0.0537441
          75.3061          62.2959                5         -0.01698       0.00340155        -0.045222        0.0091701          0.25316       -0.0516104
          78.9796          62.2959                5       -0.0184144       0.00370418        -0.047574       0.00965873          0.24283       -0.0495229
          82.6531          62.2959                5       -0.0156599       0.00315661       -0.0452314       0.00919775         0.233738       -0.0476887
          86.3265          62.2959                5       -0.0167456       0.00339759        -0.040737       0.00830675         0.225383       -0.0459955
               90          62.2959                5       -0.0139835       0.00284137       -0.0308024       0.00629124         0.215793        -0.044051
              -90          65.6633                5       -0.0969884         0.020015         0.050914       -0.0105776         -0.50717         0.105122
         -86.3265          65.6633                5        -0.126125        0.0260306          0.06315       -0.0130951        -0.600163         0.124317
         -82.6531          65.6633                5        -0.168912        0.0348595         0.101617       -0.0210019        -0.695185         0.143922
         -78.9796          65.6633                5        -0.234863        0.0484705         0.193518       -0.0399379        -0.882586         0.182592
         -75.3061          65.6633                5        -0.248829        0.0513638         0.235084       -0.0485259         -1.06691         0.220621
         -71.6327          65.6633                5        -0.213094        0.0440108         0.233668       -0.0482795         -1.25531         0.259488
         -67.9592          65.6633                5        -0.127656        0.0264114         0.189271       -0.0391987         -1.44779         0.299194
         -64.2857          65.6633                5        -0.247755        0.0511852         0.351156       -0.0725122         -1.70599         0.352675
         -60.6122          65.6633                5        -0.364406        0.0752477         0.470818        -0.097188         -1.98801         0.411119
         -56.9388          65.6633                5         -0.48244        0.0994682         0.585275        -0.120493         -2.23944          0.46322
         -53.2653          65.6633                5        -0.619686         0.127526         0.723652        -0.148383           -2.447         0.506234
         -49.5918          65.6633                5         -1.06793         0.221841          1.52287        -0.314194         -2.73602         0.566672
         -45.9184          65.6633                5          -1.5214         0.318302          2.92589        -0.607543         -2.62286         0.542209
         -42.2449          65.6633                5        -0.961292         0.200169          3.65677        -0.761833         -2.88099         0.594189
         -38.5714          65.6633                5        -0.642948         0.135768          3.38238        -0.706728         -3.13697         0.643331
          -34.898          65.6633                5         0.361819       -0.0810478          2.95156        -0.609438         -3.12847         0.641339
         -31.2245          65.6633                5         0.885211        -0.192181          2.36178        -0.478598         -3.05587         0.626852
          -27.551          65.6633                5         0.932799        -0.199104          1.73469        -0.340246         -2.89659         0.594658
         -23.8776          65.6633                5         0.658173        -0.137354          1.26258        -0.233936         -2.63083         0.526613
         -20.2041          65.6633                5         0.622572        -0.127689         0.947756        -0.175379         -2.26528         0.451036
         -16.5306          65.6633                5         0.556167        -0.112404         0.687136        -0.125857         -1.78969         0.350794
         -12.8571          65.6633                5         0.481539        -0.096538         0.496626       -0.0809745         -1.53975         0.303786
         -9.18367          65.6633                5         0.420742       -0.0814142         0.286058       -0.0327989         -1.42231         0.283048
          -5.5102          65.6633                5         0.359778        -0.070748         0.154743       -0.0140502         -1.10224         0.214998
         -1.83673          65.6633                5          0.30932       -0.0615655        0.0901651      -0.00357128        -0.906846         0.179325
          1.83673          65.6633                5         0.254036       -0.0508809        0.0175918        0.0103376        -0.704746         0.137545
           5.5102          65.6633                5         0.208757       -0.0415977         -0.04836        0.0220343        -0.514356        0.0964358
          9.18367          65.6633                5         0.166242       -0.0325739       -0.0642096        0.0251088        -0.393363        0.0712087
          12.8571          65.6633                5         0.139578       -0.0269203       -0.0830307        0.0277647        -0.271976        0.0467606
          16.5306          65.6633                5         0.111616       -0.0206703        -0.103884        0.0299944        -0.191138        0.0329827
          20.2041          65.6633                5        0.0869376       -0.0152194        -0.113251        0.0279458        -0.112317        0.0183157
          23.8776          65.6633                5        0.0798771       -0.0137573        -0.116252        0.0260704       -0.0412134        0.0049895
           27.551          65.6633                5        0.0660562       -0.0107236        -0.127677        0.0283543        0.0178926      -0.00858733
          31.2245          65.6633                5        0.0503269      -0.00827402        -0.126362        0.0257669        0.0683853       -0.0192146
           34.898          65.6633                5        0.0369161      -0.00692442        -0.136446        0.0263241         0.104932       -0.0272998
          38.5714          65.6633                5       0.00168193      -0.00186697        -0.124284        0.0234183         0.155583       -0.0349073
          42.2449          65.6633                5        0.0041909      -0.00190524       -0.0936734        0.0174373         0.193083       -0.0413885
          45.9184          65.6633                5      -0.00489029     -1.80552e-05        -0.084791        0.0164251         0.222398       -0.0459536
          49.5918          65.6633                5       -0.0035083      0.000174829       -0.0824943        0.0162773         0.228426       -0.0465041
          53.2653          65.6633                5      -0.00104677     -0.000103819       -0.0662871        0.0131515         0.238454       -0.0485169
          56.9388          65.6633                5       0.00164091     -0.000586833       -0.0498379       0.00992056         0.257729       -0.0523379
          60.6122          65.6633                5     -0.000345329     -9.74985e-05       -0.0489711       0.00980546         0.252329       -0.0513637
          64.2857          65.6633                5      -0.00342537      0.000601224       -0.0462745       0.00931503           0.2483        -0.050599
          67.9592          65.6633                5      -0.00625757       0.00121355         -0.03757       0.00759073         0.243657       -0.0496452
          71.6327          65.6633                5      -0.00926287       0.00183251       -0.0365202       0.00739435         0.234744       -0.0478385
          75.3061          65.6633                5       -0.0116482        0.0023267       -0.0396417       0.00803934         0.225578       -0.0459877
          78.9796          65.6633                5       -0.0127081       0.00255244       -0.0416979       0.00846811         0.216651       -0.0441831
          82.6531          65.6633                5       -0.0126742       0.00255586       -0.0424318       0.00862759         0.208747       -0.0425838
          86.3265          65.6633                5       -0.0116208       0.00235762       -0.0341152       0.00695917         0.205778       -0.0419872
               90          65.6633                5      -0.00857054       0.00174296       -0.0250894       0.00512772         0.196867       -0.0401802
              -90          69.0306                5        -0.066267        0.0136803        0.0438289      -0.00910424        -0.471531        0.0977179
         -86.3265          69.0306                5       -0.0936483        0.0193286        0.0562079       -0.0116555        -0.561491         0.116301
         -82.6531          69.0306                5        -0.119745        0.0247202        0.0847156       -0.0175302        -0.622724         0.128948
         -78.9796          69.0306                5        -0.174965        0.0361259         0.156815       -0.0324034        -0.725767         0.150206
         -75.3061          69.0306                5        -0.222172        0.0458703         0.226705       -0.0468121        -0.898031         0.185734
         -71.6327          69.0306                5        -0.219678        0.0453683         0.253613       -0.0523864         -1.07438         0.222101
         -67.9592          69.0306                5        -0.167481          0.03462          0.23754       -0.0491262          -1.2548         0.259306
         -64.2857          69.0306                5        -0.101734        0.0210739         0.215763       -0.0446839         -1.45262         0.300135
         -60.6122          69.0306                5        -0.152922        0.0315908          0.25545       -0.0528768          -1.7626         0.364366
         -56.9388          69.0306                5        -0.221258        0.0455196         0.315047       -0.0648368         -2.03055         0.419886
         -53.2653          69.0306                5        -0.308806        0.0632856         0.398563       -0.0813818         -2.25462         0.466319
         -49.5918          69.0306                5        -0.780833         0.162787          1.20826        -0.249929         -2.60798         0.540196
         -45.9184          69.0306                5        -0.878303         0.183639          1.69951        -0.352533         -2.62623         0.543768
         -42.2449          69.0306                5        -0.498601         0.103662          1.96275        -0.408269         -2.66626         0.550831
         -38.5714          69.0306                5        -0.241181         0.050322          1.78267        -0.372075         -2.69548         0.554008
          -34.898          69.0306                5        0.0400021       -0.0096296          1.64117        -0.341027         -2.68189           0.5506
         -31.2245          69.0306                5         0.352144       -0.0753455          1.19365        -0.243914         -2.50047          0.51315
          -27.551          69.0306                5         0.491747        -0.103211         0.895193        -0.179232         -2.27105         0.464877
         -23.8776          69.0306                5         0.500074        -0.103106         0.778544        -0.153736         -2.00969         0.409266
         -20.2041          69.0306                5         0.493162        -0.101587         0.736799         -0.14416         -1.77431         0.359061
         -16.5306          69.0306                5         0.432763       -0.0883039         0.622488        -0.118923         -1.54825          0.31089
         -12.8571          69.0306                5         0.350096       -0.0698545         0.425325       -0.0873846         -1.28138         0.251503
         -9.18367          69.0306                5         0.276682       -0.0546999         0.219717       -0.0340393         -1.14646         0.219973
          -5.5102          69.0306                5         0.270529       -0.0541114          0.16421       -0.0240828        -0.908157         0.172058
         -1.83673          69.0306                5         0.243428       -0.0491403         0.103575       -0.0141481        -0.760297         0.148285
          1.83673          69.0306                5         0.198626       -0.0398604        0.0414826      -0.00211805        -0.584905         0.112733
           5.5102          69.0306                5         0.161435       -0.0320328       0.00616367       0.00563425        -0.435073        0.0782575
          9.18367          69.0306                5         0.138485       -0.0273906        -0.019965       0.00855608        -0.323234        0.0572661
          12.8571          69.0306                5         0.117311       -0.0227061       -0.0439665        0.0156773        -0.242206        0.0427185
          16.5306          69.0306                5        0.0947525       -0.0178281       -0.0607051        0.0154558        -0.166913        0.0297265
          20.2041          69.0306                5         0.080092        -0.014838       -0.0731123        0.0166038       -0.0979342         0.016474
          23.8776          69.0306                5        0.0688213       -0.0126465       -0.0823235        0.0175931       -0.0375665       0.00473429
           27.551          69.0306                5          0.06017       -0.0112251       -0.0851584        0.0162492        0.0185485       -0.0076212
          31.2245          69.0306                5        0.0477425      -0.00954265       -0.0802161         0.013507        0.0589412       -0.0159947
           34.898          69.0306                5        0.0371405      -0.00781112       -0.0847401        0.0134744         0.100596       -0.0243491
          38.5714          69.0306                5         0.026897       -0.0061634       -0.0758115        0.0132499         0.134056       -0.0294883
