           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
          -5.5102         -65.6633                5        -0.412522         0.113842         0.571294        -0.137088          1.44333         -0.40944
         -1.83673         -65.6633                5         -0.34416         0.094908         0.474436        -0.112049          1.24205        -0.352025
          1.83673         -65.6633                5        -0.294198        0.0810791         0.406186       -0.0950678          1.07066        -0.299703
           5.5102         -65.6633                5        -0.225622        0.0617217         0.355094       -0.0823376         0.900069        -0.249046
          9.18367         -65.6633                5        -0.216308         0.059457         0.319445       -0.0708647         0.785476        -0.217776
          12.8571         -65.6633                5        -0.185429         0.050429         0.292869       -0.0639895         0.625892        -0.174462
          16.5306         -65.6633                5        -0.147323        0.0391386         0.246844       -0.0520545         0.496408        -0.138811
          20.2041         -65.6633                5        -0.135348        0.0346259          0.20746       -0.0436815         0.427881        -0.118735
          23.8776         -65.6633                5        -0.127245        0.0321679         0.189939       -0.0407179         0.342409       -0.0953287
           27.551         -65.6633                5        -0.118707        0.0296513         0.180085       -0.0387316         0.267056       -0.0740999
          31.2245         -65.6633                5        -0.145233        0.0369987         0.111738       -0.0226671         0.191236       -0.0535674
           34.898         -65.6633                5        -0.146845        0.0373708        0.0824578       -0.0159851         0.153723       -0.0434274
          38.5714         -65.6633                5        -0.132462        0.0334395        0.0573444       -0.0102488         0.130753       -0.0368497
          42.2449         -65.6633                5       -0.0962897        0.0238937         0.021275       -0.0019709        0.0984777       -0.0264659
          45.9184         -65.6633                5       -0.0732965        0.0184209      -0.00692259       0.00395394        0.0604662       -0.0148075
          49.5918         -65.6633                5       -0.0541222        0.0135932      -0.00769078       0.00349404         0.038855      -0.00823463
          53.2653         -65.6633                5       -0.0357349        0.0093235       -0.0144054       0.00477135       0.00906543      0.000151542
          56.9388         -65.6633                5       -0.0332527       0.00853824       -0.0182539       0.00583147       -0.0148518       0.00624018
